X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,lat
-0.025373,-0.443,-0.599644,0.357813,0.908291,-0.716218,1.03093,1.247405,0.81725,0.120194,0.01639,0.209785,-0.572369,0.119642,0.244188,-0.401165,-0.921113,0.012304,0.908625,0.418252,-0.321417,0.096459,-1.156297,1.307376,0.069197,-0.107026,-0.451215,-0.087905,-0.274946,-0.310017,-0.170811,-0.84648,-0.805156,0.009072,-0.213205,-0.00581,-0.526844,-1.233389,-1.719201,0.23905,-1.72747,-1.300523,-1.318979,-1.07516,-0.752234,-0.496056,-0.656139,-0.742785,-0.727434,-0.718942,-0.830934,-0.326994,0.205264,-0.175607,-0.544341,-1.652451,-2.678254,-0.564771,-2.490922,-1.486709,-1.248463,-0.668387,-0.871777,-0.559023,-0.244166,-0.265971,-0.086486,-0.854269,-0.827457,-0.193751,-0.510437,-0.337647,38
0.145928,-0.249366,-0.491084,-0.363734,0.590238,-1.113805,1.165049,1.524079,0.97679,0.608427,0.274073,0.133892,1.202316,0.205229,-1.204889,-0.719207,0.382794,-0.149816,0.751434,0.351537,-0.397117,-0.096336,-1.275008,0.352635,-0.382997,-0.656994,-1.060024,-1.113466,-0.960907,-0.697504,-0.188021,-1.247006,-0.608122,-0.512595,-0.445725,-0.304567,0.213726,-0.855263,-1.112886,0.627175,-1.651951,-1.137818,-0.538432,0.133316,-0.454447,-0.379501,0.097965,-0.125499,0.013619,-1.093068,0.357399,0.497497,0.766828,-0.036919,-0.038518,-1.221116,-2.254606,-0.47223,-2.535428,-1.337435,-0.965302,-0.796163,-0.363721,-0.827286,-0.515103,0.160097,0.923404,-0.723773,0.108578,0.055712,0.369015,-0.284553,38
0.251537,0.167554,-0.112902,0.197124,1.949446,-0.863364,0.465949,-0.3609,-0.078199,-0.150836,-0.455802,0.008878,-0.481639,0.08321,-0.54141,-0.377991,-0.83663,2.662663,0.265855,0.341032,0.158568,-0.110612,0.485809,0.18223,-0.29468,-0.114502,-0.082046,0.281438,-0.478279,0.053063,-0.260536,-0.571906,-0.324507,-0.585277,0.12426,3.114889,0.090912,0.215164,-0.380413,-1.236946,-0.65983,0.003812,-0.202847,-0.497891,-0.217124,-0.570469,-0.904762,-0.834154,-1.023087,-0.894237,-0.385838,-0.706542,-0.812871,0.788414,-0.591861,0.108881,-0.03932,0.75763,0.099703,-0.564527,-1.046254,-0.30187,-0.734714,-0.859095,-1.146705,-0.669782,-0.604275,-1.17089,-0.824181,-1.123463,-0.649155,0.936616,-15.75
-0.197098,-0.241369,-0.383515,-0.004938,0.749717,0.13249,0.495991,-1.174204,-0.294452,-1.064665,-0.289269,-0.360565,-0.725997,-0.646702,-0.433942,-0.026567,0.087215,1.744323,0.140943,-0.007815,-0.064733,-0.278798,0.539593,0.480103,-0.147702,0.870252,0.845582,0.507057,0.436049,0.316222,0.423053,0.533436,-0.117244,-0.176648,0.346214,2.453907,-0.046728,-0.085168,-0.353792,-1.12149,0.15426,0.917225,-0.039535,-0.137146,0.584721,0.468161,0.221224,0.009658,0.016835,-0.281245,-0.192152,-0.767431,-0.095,2.982955,-0.093723,-0.017457,0.545637,0.273465,0.045142,-0.568607,-0.400021,1.147746,0.760559,0.5481,-0.107246,-0.520125,0.253726,-0.235907,-0.340868,-0.781258,-0.412657,3.709771,-15.75
-0.904773,-0.820527,-0.600915,-0.722673,-0.128264,1.24809,0.288773,0.62753,0.489746,-0.665781,0.385688,0.194558,0.338743,0.568642,-0.003157,0.337405,0.045057,-0.61463,-0.426489,-0.419029,-0.190644,-0.55249,-0.188409,-0.077349,0.192276,-0.796575,-1.013696,-1.745279,-0.790621,-1.079588,-0.685818,-0.935974,0.34582,-0.427053,-0.31675,-0.700846,-0.640441,-0.225214,0.404098,-1.080856,-0.920497,-0.288018,-0.504175,-0.652007,-1.062888,-1.034106,-0.997994,-0.6843,-0.028773,0.540798,0.220398,-0.586495,0.406257,-0.650139,-0.015873,0.454051,0.749125,0.491071,0.582917,0.225114,-0.381877,-0.483772,-1.032021,-1.059489,-0.518183,-0.797618,-0.291318,-0.20483,-0.288,-0.467385,-0.294622,-0.719518,-15.75
-0.774117,-0.661612,1.2403,0.02881,-0.907363,1.072437,1.205653,-0.169905,0.101298,0.731793,0.785416,0.179948,0.974132,0.161091,1.501612,-0.173823,0.890836,-0.333484,-0.12234,0.069224,1.787661,0.205229,1.630289,1.334782,0.706544,2.673247,2.184067,0.851611,0.666541,0.849555,0.551165,0.358538,-0.420029,0.259559,-0.125297,0.020506,0.08979,-0.029314,1.980085,-0.789692,0.840806,2.14793,0.847106,0.993692,0.737262,0.336879,0.309713,0.343203,0.95423500000000006,0.132291,-0.305341,0.61595,-0.126733,-0.045077,0.667358,0.587734,1.943457,0.167512,0.313227,2.927925,2.032957,2.055724,2.094876,2.27799,0.882397,1.501582,0.722166,0.04546,0.291193,0.860663,0.117022,0.61805,-15.75
-0.425367,-0.677901,-0.816882,-0.444644,0.273849,0.639208,-0.651054,-0.246019,-0.157829,-0.401215,-0.317126,-0.724993,-0.311093,0.653053,0.106313,0.298791,0.988491,-0.204198,-0.708409,-0.978101,-0.932876,-0.727066,-1.340637,-0.891299,-0.93065,-0.634575,-0.480327,-0.723847,-0.312452,-0.256512,-0.216672,-0.579897,0.070254,-0.254147,-0.276731,-0.137387,-0.545396,-1.146819,-1.567333,0.53778,-0.880609,-0.03228,0.419705,0.037983,0.054794,-0.494415,0.575694,-0.120156,0.315687,-0.00527,0.527108,-0.096077,0.313213,-0.008365,-0.730196,-1.656576,-1.616522,-0.226459,-2.203169,-0.596607,-0.966583,-0.781058,-0.599502,-0.473668,-0.086668,0.003457,-0.099894,0.026421,0.123632,-0.238759,-0.164527,0.240264,14.91
-1.243527,-1.18058,1.361285,1.106895,-0.144993,1.301531,0.42928,-0.215868,1.218122,0.362516,1.353668,1.116063,-0.73715,-0.698157,0.320244,0.850224,-0.590867,-0.606421,-0.9304,-0.656967,2.782126,0.642892,-0.153755,1.630953,-0.016838,-0.846133,-0.139969,0.44061,-0.36222,-0.11152,0.269417,-1.004946,-0.441898,-0.450139,-0.975105,-0.710134,-0.83482,-0.392465,1.147489,-0.331228,-0.788428,-0.134478,-0.995343,-1.025597,-0.014492,-0.502279,-0.222758,-0.242731,-0.036327,-0.75604,-0.607806,-0.343005,-0.780945,-0.656938,-0.826292,0.295111,-0.03537,-0.3589,0.142941,0.38784,-0.275897,-0.806081,0.020707,0.366536,0.037461,-0.116384,-0.023606,-0.66687,0.210823,-0.250563,-0.744507,-0.776696,14.91
-0.598303,-0.944692,-0.452039,-0.134986,0.371083,0.324473,0.719402,0.504296,1.318524,-0.248848,0.590773,-0.257856,-1.437325,0.469422,-0.051506,-0.261214,-0.520214,-0.139556,0.064876,-0.367408,0.416532,-0.60606,-0.397305,0.508033,0.709638,0.156741,0.266067,0.116557,-0.409979,-0.52505,-0.01042,-0.530458,-0.405286,-0.289188,-0.392766,-0.196209,0.071999,-0.861859,-0.167473,-0.248839,-0.37233,-0.324817,-0.059785,0.448196,-0.146421,-0.451117,0.403443,-0.104713,0.341882,-0.052869,-0.551981,-0.53988,-0.851053,-0.325173,0.542222,-0.805601,0.787353,-0.215059,-0.624455,0.349575,0.770385,0.359894,1.309136,0.341209,0.056551,-0.30874,0.198668,-0.39077,-0.607128,-0.461727,-0.576643,-0.386657,14.91
-0.221115,-0.627913,-0.68737,-0.454669,0.474901,0.069456,0.753969,0.22093,0.784397,0.154481,0.592567,-0.346318,0.608259,-0.581328,0.212923,-0.310014,-0.193559,-0.28218,0.433521,-0.206328,-0.413683,0.051455,-0.246328,0.234366,-1.004812,-0.341322,-0.790692,-0.290032,0.05183,0.078047,0.106118,-0.276496,-0.215519,0.10802,-0.058499,-0.346362,0.030046,-0.548363,-0.729393,0.105938,-0.594253,-0.486087,-0.837134,-0.278345,-0.73902,-0.234128,-0.362079,-0.389995,-0.245615,-0.362898,-0.708151,-0.118577,-0.315632,-0.452984,0.489598,-0.347258,-0.111297,-0.309612,-0.34912,0.141872,-1.102839,0.118586,-0.341387,-0.448493,0.17299900000000001,0.727042,-0.267551,-0.074733,-0.056819,0.148276,-0.06041,-0.505099,14.91
-0.289865,-0.018084,-0.483437,-1.105615,-0.58595,0.102662,-0.389672,0.144979,0.029093,-0.345936,-1.276817,-0.681919,0.856149,-0.766168,-0.531696,0.740718,0.067397,-0.714159,-0.724487,-0.364087,-0.72146,-0.7064,-0.292988,-1.025094,-0.843003,-0.81316600000000006,-0.416701,-0.245734,-0.043258,-0.381803,-0.09916,-0.338579,-0.49495,-0.263711,-0.601605,-0.7736,-0.592999,0.360786,-0.057235,-0.901786,0.796205,-0.467129,-0.858352,-0.181002,0.224942,-0.14044,-0.364846,-1.128346,-0.068853,-0.856097,-0.706541,-0.603337,-0.671064,-0.612068,-0.958292,0.362857,-0.148654,0.42133,1.586188,0.310596,-1.017833,-1.044221,-0.583463,-0.856969,-0.644744,-0.954467,-0.554115,-0.755158,-0.806777,-0.874059,-0.656863,-0.666423,41.26
-0.596638,-0.283097,-0.619179,-0.721119,-0.339718,0.945015,-0.140936,-0.209999,-0.294753,0.100979,0.26551,-0.136042,0.717284,-0.471722,-0.390905,0.080008,0.738683,-0.579743,-0.751467,-0.281193,-0.735317,-0.186615,1.306897,0.601611,0.751624,0.597258,0.830382,-0.122827,0.272382,0.317883,-0.166868,-0.006361,-0.261843,0.136643,-0.096907,-0.433048,-0.555213,0.304196,0.004593,-0.809588,0.480619,0.352062,0.736466,-0.169843,0.189999,-0.756987,0.11239,-0.073614,0.137691,-0.495885,-0.098407,0.255382,-0.210194,-0.432589,-0.84706,0.515243,-0.097517,0.505154,1.105815,1.114271,1.546,0.176728,0.354132,-0.519764,-0.327334,-0.767662,-0.055196,-0.768347,-0.148254,0.838389,0.181999,-0.051755,41.26
-0.342382,-0.140043,0.108868,-0.316431,0.937211,-0.394483,0.199727,0.206463,0.574196,0.202469,0.355354,0.885021,0.821223,-0.092974,0.202583,0.112332,-0.432658,-0.306806,0.459466,0.499517,0.770405,0.435957,-0.252198,-0.398791,-0.8051,-0.725186,-1.111591,-0.917263,-1.138101,-0.74539,-1.360729,-0.961048,-1.12491,-0.842971,-0.665568,-0.54605,-0.155557,0.823953,0.811618,0.055216,0.311879,-0.38503,-0.123938,-0.750662,-0.628312,-0.076956,-0.655323,-0.485509,-0.391875,-0.904989,-0.764083,-0.187666,-0.656816,-0.094026,0.003663,0.275844,1.471752,5.164404,1.215425,-0.097757,-0.914549,-0.562962,-1.098754,-0.707537,-1.395699,-0.565634,-0.882047,-0.960137,-0.963599,-0.599492,-0.644709,-0.517351,-35.3
0.067395,-0.079985,-0.07605,0.739203,0.793244,-0.440559,0.473287,-1.255693,-0.460315,0.424118,-0.698725,0.236403,-0.130502,0.431464,1.723374,-1.490708,0.444902,-0.355032,0.614464,0.552949,0.614722,0.758732,0.28588,0.562859,0.377659,1.087693,0.34867,0.396008,0.06278,-0.040084,0.066549,0.139315,1.309023,1.25779,1.080948,-0.360294,-0.132717,0.228865,-0.245592,-0.573911,-0.344994,-0.020181,-0.040443,0.799994,-0.211099,-0.30921,-0.616452,-0.234797,-0.643569,-0.572489,0.146848,-0.624613,0.569991,-0.500573,-0.338245,0.066279,0.552231,-0.4102,0.268295,-1.717386,0.684117,1.43616,0.156563,0.139879,-0.337063,-0.462185,0.074053,0.143374,-0.251554,0.141108,0.975887,-0.552067,35.7
-1.157938,-1.39758,2.556282,1.832961,-0.618123,-0.143016,0.620788,1.527429,0.590012,0.807667,0.581637,0.523862,1.17828,0.485966,-0.209824,0.435641,-0.393811,-0.419675,-0.634838,-0.978222,2.769675,1.036231,2.143857,0.441172,0.363472,-0.352486,-0.473471,-0.284695,-0.601003,-0.654698,-0.30036,-0.499427,-0.439222,0.007297,-0.501882,0.022054,-0.814785,-1.299547,1.909008,-0.090226,-0.500749,-0.379669,-0.36855,-1.130477,-1.01531,-0.40363,-0.399604,-1.397033,-0.876692,-0.940656,-1.124034,-1.048944,-0.929093,-0.273505,-0.828287,-1.656915,0.946236,-0.795118,-0.988714,-1.322467,0.814618,-0.52772,-1.182882,-0.659127,-1.134211,-1.057951,-1.205663,-1.125994,-0.993836,-0.626358,-1.06299,0.266811,17.25
-0.27448,-0.366816,-0.385444,-0.1813,0.634313,1.075827,-1.358898,1.378609,-0.165586,-0.70117,0.421104,-0.170888,-1.188476,0.720529,-0.086785,-0.103866,-0.279255,0.111834,-0.539768,-0.410093,-0.348081,-0.270368,-0.54527,0.19633,0.776392,0.392054,0.638269,0.32656,-0.017573,0.613919,0.341847,0.11668,-0.345319,-0.051004,0.597733,-0.072372,-0.194705,-0.487102,-0.602386,-0.759426,-0.377523,1.982481,0.49034,0.618928,1.006279,-0.180579,-0.254007,-0.546716,-0.012781,-0.015376,-0.149313,0.086372,1.028954,0.071856,-0.672058,-0.079496,1.129039,-0.019582,-0.404209,0.308497,0.390058,0.878444,0.524697,0.69345,0.307068,1.111877,-0.005353,0.062273,-0.425068,-0.335633,0.464777,0.14837,-6.17
-0.853952,-0.930113,-0.58749,-0.160685,0.933869,0.93741,0.530224,-0.766837,1.414779,0.244338,-0.121925,-0.442842,-0.041952,0.558509,-0.250765,0.394722,0.315604,2.661637,-0.659991,-0.640303,0.043259,-0.585393,-0.388035,0.530371,0.361032,-0.043445,0.269544,-0.19584,0.146871,0.260574,0.073828,0.918632,-0.296429,0.158475,-0.636154,1.511196,-0.686281,-0.756181,-0.661759,-0.731963,0.024803,-0.472688,-0.118638,0.194955,-0.54145,-0.585724,-0.453136,-0.065649,0.111535,0.551215,-0.696955,-0.899706,-0.274188,2.863302,-0.732895,-0.113341,1.64006,0.401548,-0.322641,-0.713966,-0.145119,-0.412481,-1.10768,-0.840061,-1.195384,-0.946228,-0.547438,0.536367,-0.79534,-0.656289,-0.662364,1.300107,-6.17
0.283307,0.425656,-0.529669,0.56397,-1.920831,-0.317836,-4.291933,0.51932,0.082747,1.602877,0.425305,-0.01717,-0.761586,-0.649733,1.292642,1.096509,-0.424163,-0.639256,-0.838132,-0.747529,-0.998793,0.238675,-0.751371,1.033667,-0.886204,-1.160629,-1.155921,-2.410072,-0.400782,-0.291508,-1.330642,-1.709997,-2.097649,0.110632,-0.146481,-0.669887,-0.244392,-0.840231,-1.633624,2.084675,0.380255,4.585421,1.902788,-1.265936,-0.756907,-1.37771,-1.131204,-1.416485,-1.086308,-1.143372,-0.707894,-0.002817,-0.603126,0.001153,-0.625242,-0.792097,-1.556365,1.136513,-0.951606,4.83241,1.734519,-1.455639,-1.603187,-1.220317,-1.272549,-0.983044,-1.248335,-1.266823,-0.862536,0.250334,-0.761137,0.07077,36.7
-1.272269,-1.330315,0.789096,2.025845,-2.717223,1.308167,1.428428,1.394203,1.074065,0.992983,0.777767,0.757679,0.498383,0.493851,0.379277,0.524418,0.472989,-0.743915,-1.129552,-1.27249,1.934946,2.050104,-0.022769,0.470692,0.277777,-0.206213,0.056911,-0.59014200000000006,-0.705821,-0.897987,-0.386008,-0.772675,-0.757852,-1.097021,-0.834813,-0.779792,-0.815706,-1.270474,1.076241,2.193967,-1.187206,0.707165,0.24638,0.700029,1.004624,1.827958,0.932612,1.219049,1.164985,0.030153,-0.423895,-0.584849,-0.571932,-0.688211,-0.885428,-1.615782,2.897255,0.695601,-1.979022,-0.537314,-0.66217,-0.08426,0.230745,-0.327587,-0.336363,-0.455395,0.728473,-0.54442,-0.909849,-0.94928,-0.840474,-0.646003,34.03
-0.539638,-0.666548,-0.46851,0.18724,-0.116697,0.616053,0.085472,1.44078,-1.09115,-0.168219,0.596084,-1.18558,2.214806,-0.329433,0.789391,-0.574868,-0.226346,-0.040026,0.14612,-0.270023,-0.422312,-0.367989,0.569097,1.61729,1.998175,3.069431,3.240336,2.087107,3.034977,0.78919,0.954551,0.501697,0.53051,1.10667,1.904701,0.057657,-0.315235,-1.086266,0.490031,-0.152438,-0.008639,-0.30603,-0.074089,1.000114,0.832352,0.228171,0.008241,-0.489442,-0.431056,-0.36682,-0.79006,-0.052448,0.125988,-0.287102,0.252116,-1.186763,-0.303618,-0.413553,-0.663698,0.15624,1.025354,1.334349,1.171911,0.995222,2.080438,0.671512,-0.439084,-0.057997,-0.203429,0.293402,1.296766,-0.258006,52.5
-0.777448,-0.859919,-0.769003,-0.928406,-0.876564,1.029872,0.908929,0.149944,-2.234256,-0.010297,0.42848,-1.191841,1.000298,-0.768168,2.593527,-1.72222,2.327594,-0.456614,-0.959268,-1.2001,-0.832044,-0.969487,-1.330984,-1.380702,-1.488779,-0.934404,-0.924328,-2.007263,-1.38125,-1.168751,-2.198281,-1.433614,-1.525552,-0.99798,-1.937651,-0.648215,-0.717255,-1.287148,-0.132143,0.391497,-0.536823,0.319212,0.899017,4.465896,2.358132,-0.021413,0.940152,0.290659,-0.602883,-0.190879,1.384273,0.639742,0.219067,-0.197362,-0.478341,-1.564139,-0.145232,-0.196618,-1.252753,-0.002796,-0.282866,1.253471,1.699966,-0.537268,0.242273,1.276425,-0.303299,-0.410869,-0.0208,0.13748,-0.337986,-0.592908,41.71
-0.754854,-0.819507,-0.776547,0.370804,-0.722645,1.292426,0.485298,0.532002,-1.49486,-1.035116,1.932113,3.580434,3.583757,0.81629,-2.940003,-1.861226,0.560417,0.247276,-1.228154,-1.229503,-0.877469,0.559003,-1.4193770000000001,-0.79447,-0.997027,-0.185939,-0.826914,-0.922352,-0.474226,-0.946643,-0.49999,-0.20441,0.322179,-0.368242,-0.87442,-0.104879,-0.557938,-1.162701,0.116359,0.229802,-0.263293,0.180766,0.272177,0.953863,1.896024,0.169035,1.635098,2.962658,2.477085,0.947523,3.388932,1.026158,0.425644,0.589899,-0.929721,-1.609001,-0.007749,-0.747506,-1.793856,-0.742,-1.125333,1.806228,-0.213799,-0.584589,-0.426354,0.306769,0.154587,0.96733,1.869385,0.265796,-0.902834,-0.039502,41.71
0.381436,-0.045266,-0.056813,-1.054076,-0.56565,-0.591385,-0.051088,-0.497396,-0.970929,0.852923,1.357724,-0.44617,1.438574,-1.273399,-0.296371,-1.5843,-0.985981,-0.622838,0.193685,-0.210554,-0.227408,-0.440593,0.563588,-0.022535,0.138956,0.723847,0.831934,0.523237,1.253291,2.088843,0.389752,1.445302,1.732623,2.13386,2.030941,-0.640475,-0.131435,-0.996243,-0.151321,-0.124695,2.004014,0.589061,1.061959,0.839279,0.362358,0.150421,1.015915,1.932424,0.385043,1.208366,1.268744,1.571777,0.814237,-0.635183,-0.432346,-1.600922,0.027306,0.172542,2.480743,0.121534,0.151665,1.066506,1.776041,0.858514,1.225792,1.882891,0.295182,1.182029,2.178273,1.866618,1.152689,-0.697055,11.55
-0.304524,-0.44606,2.254877,0.812346,0.098356,-0.392276,-0.97694,0.257988,1.918359,0.424876,0.18143,1.039418,0.436006,-0.322229,0.348148,1.040414,0.407221,-0.320145,0.764833,0.830613,2.445983,0.301218,0.418139,1.100977,4.175913,0.649689,0.251593,0.148082,-0.289322,0.721435,-0.855824,-0.137057,0.058979,-0.391026,-0.236786,0.453936,0.110787,-0.318464,1.557109,0.177678,-0.805512,-0.415055,1.525521,-0.07173,-0.462857,0.642983,-1.048536,-0.797473,-1.364245,-0.273616,-0.914958,-0.758456,-0.491114,-0.34149,0.37203,0.31969,0.332942,-0.192929,-0.469228,1.123139,3.554246,0.086657,-0.898165,0.100961,-1.255646,-1.026092,-1.377426,-0.2547,-0.896959,-1.214783,-1.011144,0.409757,39.91
-1.040577,0.373463,0.011617,-0.133715,0.543931,1.098796,-0.533694,0.33575,-0.150542,-0.350812,-0.033386,-0.179721,0.078164,-0.094504,-0.28944,0.052639,-0.527825,-0.482266,-0.925832,-0.380811,-0.240667,0.491022,2.475343,0.840102,-0.322343,-1.234759,-1.413548,-1.39066,-1.79415,-1.92891,-1.996412,-2.114356,-1.843125,-1.727038,-1.791438,-0.275156,-0.743381,2.074256,1.928032,2.983388,2.458771,1.77266,-0.768707,-0.292821,-1.332547,-1.162753,-1.388034,-1.355645,-1.461471,-1.242508,-1.3112,-1.208304,-1.325306,-0.553601,-0.593386,0.448288,1.569172,-0.224447,0.106311,1.324775,-0.362184,-0.44235,-0.512784,-0.041463,-0.404499,-0.516773,-0.517962,-0.631064,-0.356762,-0.512008,-0.334061,-0.556151,44.41
-0.103512,-0.095649,-0.314129,-0.868112,-1.048702,0.858008,0.985099,-0.11648,-0.682945,-0.059941,1.316304,-1.382276,-0.932844,-0.040392,0.04808,0.808582,0.154036,-0.658751,1.044743,1.136714,0.067163,-0.906401,0.808456,2.000676,0.22675,2.950436,1.228345,1.551528,1.568711,1.770158,1.010137,0.623975,-0.133519,0.212586,0.518044,-0.674531,0.361343,-0.178107,0.212916,-1.485234,-0.180967,1.169723,0.1611,1.717741,1.290425,0.208573,0.890472,0.363122,-0.198772,0.145273,-0.399665,-0.561031,-0.357511,-0.56176,1.615585,1.059977,0.97731,0.293248,0.828039,3.40281,0.247865,2.615469,1.810266,0.966322,0.746753,0.98748,0.527059,-0.48397,-0.252408,-0.154608,-0.501373,-0.541856,41.33
-0.198188,-0.457019,0.72274,1.327454,0.963281,-0.737004,0.899463,-0.223069,0.537209,0.289435,0.594047,-0.431136,-0.223464,-0.626346,-0.227737,0.679066,0.650606,-0.231903,0.405445,0.144089,1.768607,0.386059,-0.117389,-0.088662,-0.42256,-0.55396,-0.740051,-0.186306,0.08728,-0.093108,0.277718,-0.630291,-0.369444,-0.037366,-0.076972,-0.053797,-0.368889,0.105805,0.459194,-0.889455,-0.387308,-1.045334,-1.052665,-0.868937,-0.140631,-0.578789,-0.779775,-0.720602,-1.096074,-0.991333,-0.797351,-0.685529,-0.672166,-0.258548,-0.427946,0.130804,1.647619,-0.334759,-0.153436,-0.866206,-0.989698,-1.262483,-1.161112,-1.597512,-0.827999,-1.066627,-1.01993,-1.094717,-0.654498,-0.280791,-0.552194,-0.513267,30.03
-0.720419,-1.045162,-0.482524,-0.021882,0.110572,0.661368,-0.009878,-0.136123,0.111711,-1.192722,0.096285,1.182529,0.82206,1.4184,-0.170776,-0.512504,-1.135978,-0.38684,-0.746838,-1.00847,0.075088,-0.619928,-1.497517,-0.516184,-0.297203,-0.251328,0.336939,0.68726,-0.030694,0.601283,0.928822,1.170155,0.709299,0.518019,0.729494,-0.425308,-0.453756,-1.141922,-0.678251,0.328445,-1.142528,-0.526949,1.331549,-0.581112,0.126021,-0.079995,-0.425401,0.381449,0.217506,0.885409,-0.570787,0.027072,-0.030002,-0.249031,-0.860025,-1.654881,1.566155,-0.385388,-2.393764,-1.096487,-0.941182,-0.903379,-0.717842,-0.528797,-0.948349,-0.421773,0.451599,0.857686,-0.437573,-0.205495,-0.164117,-0.26209,30.03
-0.721357,-0.452247,-0.609996,-0.70008,-0.671622,0.763797,0.594728,1.324323,0.394619,-0.055245,0.270803,0.747378,-0.015966,-0.608744,-0.201814,-0.312058,-0.567317,-0.718264,-0.537941,-0.258552,-0.506022,-0.331279,-0.368363,-0.629239,-0.715432,-0.457916,0.138261,0.605446,-0.599772,0.031702,-0.799338,-0.502956,-0.527433,-0.460609,-0.871997,-0.799916,-0.480443,0.536048,0.385352,-0.821639,1.49608,0.91232,2.419205,0.17664,-0.134134,-0.15073,-0.781159,-0.145784,-0.495839,-0.549953,-0.571023,-0.537635,-0.966672,-0.705887,-0.458922,0.519311,0.012065,0.07933,1.102315,0.376522,-0.62134,0.269212,2.311089,6.123792,0.551968,1.320311,-0.466516,0.984466,-0.085787,-0.132659,-0.454935,-0.811412,30.03
-0.435665,-0.087554,-0.457706,0.950866,-0.145302,0.820092,-0.947053,-0.410668,0.345842,-1.355036,-0.157873,-0.933502,0.191692,-0.016806,-0.7156,0.117379,0.341441,-0.239085,-0.329105,-0.225466,-0.389747,1.554112,1.392374,0.711949,0.977303,1.355794,3.657014,1.942231,1.263567,-0.188084,1.573645,3.174889,1.139913,0.973099,3.241945,-0.013549,-0.495349,0.46604,0.006029,0.056057,0.966191,1.385922,1.106097,0.394375,1.615582,2.111398,0.745998,0.099331,0.945494,2.660039,2.799616,1.118871,0.877406,0.041943,-0.316715,0.16657,0.119003,-0.7807,-0.06427,0.059412,1.706404,0.637167,2.389016,1.398782,0.732423,0.31267,2.493437,2.896625,1.890151,0.72943,3.589307,0.464893,19.75
0.412146,0.827601,-0.180257,1.430956,0.416194,-0.759126,-0.757453,0.677931,1.14814,0.808024,-0.378565,0.339571,-1.709157,-1.514636,-2.015984,-2.107354,-1.03691,-0.108773,0.051112,0.466069,-0.557462,1.336708,1.130272,2.785483,1.15599,2.21888,2.649125,3.712199,3.91181,3.065407,3.787686,4.589026,2.148449,3.881717,3.162331,-0.032125,0.083179,0.393795,-0.04079,-0.155521,0.5459,2.516519,-0.118509,0.513686,1.076875,2.026427,1.246939,0.460946,1.599773,1.050886,0.406301,2.022309,1.379107,-0.327893,-0.544693,0.107243,-0.452144,-0.627471,0.142782,1.519716,0.297739,0.501533,1.484546,2.440656,1.993929,1.864981,2.981151,2.414117,1.344826,2.390708,0.888953,-0.298848,19.75
-0.101635,-0.007685,-0.357305,-1.935183,0.287564,-0.007421,0.910973,-0.937664,-0.368934,2.042676,-1.133108,-1.966294,-1.371072,-0.849952,2.414535,-1.038694,-0.198867,-0.625917,-0.69093,-0.436356,-0.581775,-0.918637,-0.71195,-1.428859,-1.762045,-1.484594,-1.973641,-1.85529,-2.066397,-2.095648,-2.371878,-1.834961,-1.562714,-1.702212,-1.693114,-0.764313,-0.506448,0.250239,-0.13591,-0.65602,-0.056847,-0.659765,-0.292645,0.516371,-0.509508,0.306591,-0.571992,-0.372621,-0.710721,-0.193265,0.757949,0.122452,-0.319378,-0.64606,-0.837967,0.42224,-0.376745,0.42133,1.758717,1.388816,-0.204676,-0.205049,-0.563787,-0.837543,-0.772759,-0.961659,-1.276948,-0.270807,-0.81263,-0.249482,-0.639413,-0.805285,33.66
-0.00599,0.089461,-0.244991,0.306556,0.49653,-0.410856,-0.289525,-0.925441,-0.653825,-0.351756,-0.482854,0.255835,-0.703959,-0.01122,0.137833,0.334234,0.510279,-0.482266,-0.407853,-0.11655,-0.390178,0.532898,0.167275,-0.228935,-0.1303,0.705913,0.29131,0.697968,-0.228395,-0.371249,-0.361422,-0.425398,-0.320202,0.03853,-0.821523,-0.374225,-0.278451,0.122338,-0.086976,-0.033899,-0.30256,-0.037215,-0.149156,0.168756,-0.756627,0.352522,-0.913317,-0.845239,-0.685884,-0.567185,-0.535822,-0.220356,-0.676342,-0.467941,-0.788452,0.222506,0.575311,-0.216735,1.043813,0.178921,0.656069,0.83579,0.701583,0.971051,0.02691,-0.117955,-0.111082,-0.683837,-0.462098,-0.659073,-0.763329,-0.36011,33.66
